aut,trial,propertyType,property
15,17,e0,0.8643256185155627
15,17,c0,0.9534209706444875
15,17,s0,0.7027185605319773
15,17,e1,1.0
15,17,c1,1.0
15,17,s1,1.0
16,17,e0,1.0
16,17,c0,1.0
16,17,s0,1.0
16,17,e1,0.9880287310454908
16,17,c1,0.9806134081343407
16,17,s1,0.9882652063367886
17,17,e0,0.8004788507581804
17,17,c0,0.911060024790123
17,17,s0,0.7066301584197144
17,17,e1,1.0
17,17,c1,1.0
17,17,s1,1.0
18,17,e0,1.0
18,17,c0,1.0
18,17,s0,1.0
18,17,e1,1.0
18,17,c1,1.0
18,17,s1,0.9804420105613143
19,17,e0,1.0
19,17,c0,1.0
19,17,s0,1.0
19,17,e1,1.0
19,17,c1,1.0
19,17,s1,0.9921768042245257
20,17,e0,1.0
20,17,c0,1.0
20,17,s0,1.0
20,17,e1,1.0
20,17,c1,1.0
20,17,s1,1.0
21,17,e0,0.9840383080606544
21,17,c0,0.9806134081343407
21,17,s0,0.9765304126735772
21,17,e1,1.0
21,17,c1,1.0
21,17,s1,1.0
22,17,e0,1.0
22,17,c0,1.0
22,17,s0,0.9960884021122629
22,17,e1,1.0
22,17,c1,1.0
22,17,s1,1.0
23,17,e0,1.0
23,17,c0,1.0
23,17,s0,1.0
23,17,e1,1.0
23,17,c1,1.0
23,17,s1,1.0
24,17,e0,0.9800478850758181
24,17,c0,0.9732309576988218
24,17,s0,0.9608840211226286
24,17,e1,0.9960095770151636
24,17,c1,0.9903067040671704
24,17,s1,0.8943868570310972
25,17,e0,1.0
25,17,c0,1.0
25,17,s0,1.0
25,17,e1,1.0
25,17,c1,1.0
25,17,s1,1.0
26,17,e0,1.0
26,17,c0,1.0
26,17,s0,1.0
26,17,e1,1.0
26,17,c1,1.0
26,17,s1,1.0
27,17,e0,0.6727853152434158
27,17,c0,0.6562182573249556
27,17,s0,0.6988069626442401
27,17,e1,1.0
27,17,c1,1.0
27,17,s1,1.0
28,17,e0,1.0
28,17,c0,1.0
28,17,s0,0.9882652063367886
28,17,e1,1.0
28,17,c1,1.0
28,17,s1,1.0
29,17,e0,1.0
29,17,c0,1.0
29,17,s0,0.9413260316839429
29,17,e1,1.0
29,17,c1,1.0
29,17,s1,1.0
30,17,e0,1.0
30,17,c0,1.0
30,17,s0,0.9217680422452572
30,17,e1,0.9960095770151636
30,17,c1,0.9903067040671704
30,17,s1,0.9921768042245257
31,17,e0,1.0
31,17,c0,1.0
31,17,s0,0.9921768042245257
31,17,e1,1.0
31,17,c1,1.0
31,17,s1,1.0
1,18,e0,0.35355147645650437
1,18,c0,0.14050685115580988
1,18,s0,0.15900645413651476
1,18,e1,0.29768555466879487
1,18,c1,-0.00011187041872509466
1,18,s1,0.10033248582045765
2,18,e0,0.4533120510774142
2,18,c0,0.20023533712286165
2,18,s0,0.16682964991198904
2,18,e1,0.36552274541101354
2,18,c1,0.24717010963272038
2,18,s1,0.11206727948366907
3,18,e0,0.40941739824421386
3,18,c0,0.05607595471190627
3,18,s0,0.10815568159593193
3,18,e1,0.3934557063048683
3,18,c1,0.1599108447380813
3,18,s1,0.12380207314688049
4,18,e0,0.47326416600159615
4,18,c0,0.2931571693329632
4,18,s0,0.18638763935067473
4,18,e1,0.5011971268954509
4,18,c1,0.5261378797398758
4,18,s1,0.19421083512614903
5,18,e0,0.4692737430167598
5,18,c0,0.31094473011332946
5,18,s0,0.22550361822804615
5,18,e1,0.9720670391061452
5,18,c1,0.9479276137317931
5,18,s1,0.9569724232348914
6,18,e0,0.8523543495610535
6,18,c0,0.709272519255847
6,18,s0,0.8161548992763544
6,18,e1,0.9481245011971269
6,18,c1,0.9409934340256721
6,18,s1,0.8709172697046743
7,18,e0,0.9920191540303273
7,18,c0,0.9903067040671704
7,18,s0,0.9647956190103657
7,18,e1,0.8443735035913806
7,18,c1,0.7902742509831495
7,18,s1,0.8278896929395658
8,18,e0,0.9720670391061452
8,18,c0,0.9903067040671704
8,18,s0,0.8982984549188343
8,18,e1,0.8204309656823623
8,18,c1,0.8191055825154404
8,18,s1,0.8005085077254058
9,18,e0,1.0
9,18,c0,1.0
9,18,s0,0.9843536084490514
9,18,e1,1.0
9,18,c1,1.0
9,18,s1,1.0
10,18,e0,1.0
10,18,c0,1.0
10,18,s0,0.9491492274594172
10,18,e1,1.0
10,18,c1,1.0
10,18,s1,0.9960884021122629
11,18,e0,0.9361532322426177
11,18,c0,0.9382343177989635
11,18,s0,0.6753373753178173
11,18,e1,1.0
11,18,c1,1.0
11,18,s1,0.9882652063367886
12,18,e0,1.0
12,18,c0,1.0
12,18,s0,1.0
12,18,e1,0.9800478850758181
12,18,c1,0.9732309576988218
12,18,s1,0.9335028359084686
13,18,e0,0.9840383080606544
13,18,c0,0.9903067040671704
13,18,s0,0.97261881478584
13,18,e1,0.9800478850758181
13,18,c1,0.9667289502584897
13,18,s1,0.9765304126735772
14,18,e0,1.0
14,18,c0,1.0
14,18,s0,1.0
14,18,e1,0.9920191540303273
14,18,c1,1.0
14,18,s1,0.9843536084490514
15,18,e0,1.0
15,18,c0,1.0
15,18,s0,1.0
15,18,e1,0.9002394253790902
15,18,c1,0.8573317257597352
15,18,s1,0.8552708781537258
16,18,e0,1.0
16,18,c0,1.0
16,18,s0,1.0
16,18,e1,1.0
16,18,c1,1.0
16,18,s1,1.0
17,18,e0,1.0
17,18,c0,1.0
17,18,s0,1.0
17,18,e1,0.9960095770151636
17,18,c1,0.9903067040671704
17,18,s1,0.9960884021122629
18,18,e0,1.0
18,18,c0,1.0
18,18,s0,0.9960884021122629
18,18,e1,0.928172386272945
18,18,c1,0.9667289502584897
18,18,s1,0.91785644435752
19,18,e0,0.9361532322426177
19,18,c0,0.6658951001575082
19,18,s0,0.8552708781537258
19,18,e1,0.9920191540303273
19,18,c1,0.9829242536316516
19,18,s1,0.9843536084490514
20,18,e0,0.8723064644852354
20,18,c0,0.7959947435761547
20,18,s0,0.8709172697046743
20,18,e1,1.0
20,18,c1,1.0
20,18,s1,0.9921768042245257
21,18,e0,0.7086991221069433
21,18,c0,0.6400493217088723
21,18,s0,0.5462546450224917
21,18,e1,1.0
21,18,c1,1.0
21,18,s1,1.0
22,18,e0,1.0
22,18,c0,1.0
22,18,s0,1.0
22,18,e1,0.9960095770151636
22,18,c1,1.0
22,18,s1,0.9960884021122629
23,18,e0,0.8363926576217079
23,18,c0,0.9550022244538477
23,18,s0,0.7027185605319773
23,18,e1,1.0
23,18,c1,1.0
23,18,s1,1.0
24,18,e0,1.0
24,18,c0,1.0
24,18,s0,1.0
24,18,e1,1.0
24,18,c1,1.0
24,18,s1,1.0
25,18,e0,1.0
25,18,c0,1.0
25,18,s0,1.0
25,18,e1,1.0
25,18,c1,1.0
25,18,s1,1.0
26,18,e0,1.0
26,18,c0,1.0
26,18,s0,1.0
26,18,e1,1.0
26,18,c1,1.0
26,18,s1,0.9921768042245257
27,18,e0,1.0
27,18,c0,1.0
27,18,s0,1.0
27,18,e1,0.9840383080606544
27,18,c1,0.9829242536316516
27,18,s1,0.9843536084490514
28,18,e0,1.0
28,18,c0,1.0
28,18,s0,0.9921768042245257
28,18,e1,1.0
28,18,c1,1.0
28,18,s1,1.0
29,18,e0,1.0
29,18,c0,1.0
29,18,s0,1.0
29,18,e1,1.0
29,18,c1,1.0
29,18,s1,1.0
30,18,e0,1.0
30,18,c0,1.0
30,18,s0,1.0
30,18,e1,1.0
30,18,c1,1.0
30,18,s1,1.0
31,18,e0,1.0
31,18,c0,1.0
31,18,s0,0.9061216506943086
31,18,e1,1.0
31,18,c1,1.0
31,18,s1,1.0
1,19,e0,0.4014365522745411
1,19,c0,0.07923265547890154
1,19,s0,0.16682964991198904
1,19,e1,0.32561851556264965
1,19,c1,0.15138387493674813
1,19,s1,0.11989047525914336
2,19,e0,0.36951316839584997
2,19,c0,0.21492123718329204
2,19,s0,0.12771367103461764
2,19,e1,0.3934557063048683
2,19,c1,0.04910859318706606
2,19,s1,0.11206727948366907
3,19,e0,0.43735035913806863
3,19,c0,0.23258885662840884
3,19,s0,0.15900645413651476
3,19,e1,0.3575418994413408
3,19,c1,0.31730435298108983
3,19,s1,0.221592020340309
4,19,e0,0.5291300877893057
4,19,c0,0.5144827212096666
4,19,s0,0.2646195971054176
4,19,e1,0.3974461292897047
4,19,c1,0.17584454241749645
4,19,s1,0.12380207314688049
5,19,e0,0.533120510774142
5,19,c0,0.46380816714507056
5,19,s0,0.23723841189125758
5,19,e1,0.9720670391061452
5,19,c1,0.9829242536316516
5,19,s1,0.94523762957168
6,19,e0,0.8603351955307262
6,19,c0,0.9612268162686814
6,19,s0,0.7340113436338744
6,19,e1,0.9840383080606544
6,19,c1,0.9903067040671704
6,19,s1,0.8865636612556229
7,19,e0,0.9680766161213089
7,19,c0,0.9528444923826386
7,19,s0,0.8709172697046743
7,19,e1,0.9441340782122905
7,19,c1,0.9372256672713257
7,19,s1,0.9374144337962057
8,19,e0,0.6727853152434158
8,19,c0,0.6182102064595743
8,19,s0,0.3702327400743204
8,19,e1,0.9800478850758181
8,19,c1,1.0
8,19,s1,0.9843536084490514
9,19,e0,0.9521149241819633
9,19,c0,0.9608034210800065
9,19,s0,0.9530608253471543
9,19,e1,0.9960095770151636
9,19,c1,1.0
9,19,s1,0.9960884021122629
10,19,e0,0.9840383080606544
10,19,c0,0.9903067040671704
10,19,s0,0.97261881478584
10,19,e1,0.9521149241819633
10,19,c1,0.9456167682344823
10,19,s1,0.8318012908273029
11,19,e0,0.9561053471667997
11,19,c0,0.9635376617659922
11,19,s0,0.9413260316839429
11,19,e1,1.0
11,19,c1,1.0
11,19,s1,1.0
12,19,e0,1.0
12,19,c0,1.0
12,19,s0,1.0
12,19,e1,1.0
12,19,c1,1.0
12,19,s1,0.9960884021122629
13,19,e0,0.9920191540303273
13,19,c0,0.9829242536316516
13,19,s0,0.9882652063367886
13,19,e1,1.0
13,19,c1,1.0
13,19,s1,1.0
14,19,e0,1.0
14,19,c0,1.0
14,19,s0,1.0
14,19,e1,1.0
14,19,c1,1.0
14,19,s1,0.9960884021122629
15,19,e0,0.7286512370311253
15,19,c0,0.7697030411528113
15,19,s0,0.6323097985527087
15,19,e1,0.9960095770151636
15,19,c1,0.9903067040671704
15,19,s1,0.9960884021122629
16,19,e0,1.0
16,19,c0,1.0
16,19,s0,0.9413260316839429
16,19,e1,1.0
16,19,c1,1.0
16,19,s1,0.9921768042245257
17,19,e0,0.9920191540303273
17,19,c0,0.9806134081343407
17,19,s0,0.9921768042245257
17,19,e1,1.0
17,19,c1,1.0
17,19,s1,1.0
18,19,e0,1.0
18,19,c0,1.0
18,19,s0,1.0
18,19,e1,0.9880287310454908
18,19,c1,0.9829242536316516
18,19,s1,0.9921768042245257
19,19,e0,0.8603351955307262
19,19,c0,0.84507568751889
19,19,s0,0.49540387248190887
19,19,e1,1.0
19,19,c1,1.0
19,19,s1,0.9843536084490514
20,19,e0,1.0
20,19,c0,1.0
20,19,s0,1.0
20,19,e1,0.9920191540303273
20,19,c1,0.9903067040671704
20,19,s1,0.9882652063367886
21,19,e0,0.7326416600159616
21,19,c0,0.85021963614445
21,19,s0,0.5071386661451203
21,19,e1,1.0
21,19,c1,1.0
21,19,s1,1.0
22,19,e0,1.0
22,19,c0,1.0
22,19,s0,1.0
22,19,e1,1.0
22,19,c1,1.0
22,19,s1,1.0
23,19,e0,1.0
23,19,c0,1.0
23,19,s0,1.0
23,19,e1,1.0
23,19,c1,1.0
23,19,s1,0.9804420105613143
24,19,e0,1.0
24,19,c0,1.0
24,19,s0,0.9374144337962057
24,19,e1,1.0
24,19,c1,1.0
24,19,s1,1.0
25,19,e0,1.0
25,19,c0,1.0
25,19,s0,1.0
25,19,e1,1.0
25,19,c1,1.0
25,19,s1,1.0
26,19,e0,1.0
26,19,c0,1.0
26,19,s0,1.0
26,19,e1,1.0
26,19,c1,1.0
26,19,s1,1.0
27,19,e0,1.0
27,19,c0,1.0
27,19,s0,1.0
27,19,e1,1.0
27,19,c1,1.0
27,19,s1,1.0
28,19,e0,1.0
28,19,c0,1.0
28,19,s0,1.0
28,19,e1,1.0
28,19,c1,1.0
28,19,s1,1.0
29,19,e0,1.0
29,19,c0,1.0
29,19,s0,0.9843536084490514
29,19,e1,1.0
29,19,c1,1.0
29,19,s1,1.0
30,19,e0,1.0
30,19,c0,1.0
30,19,s0,1.0
30,19,e1,1.0
30,19,c1,1.0
30,19,s1,1.0
31,19,e0,1.0
31,19,c0,1.0
31,19,s0,1.0
31,19,e1,1.0
31,19,c1,1.0
31,19,s1,1.0
1,20,e0,0.4134078212290503
1,20,c0,0.03977719409163563
1,20,s0,0.12771367103461764
1,20,e1,0.35355147645650437
1,20,c1,0.2649396359938206
1,20,s1,0.20985722667709758
2,20,e0,0.40941739824421386
2,20,c0,0.07725919376409351
2,20,s0,0.13162526892235477
2,20,e1,0.3934557063048683
2,20,c1,0.08729715849813936
2,20,s1,0.07686289849403481
3,20,e0,0.3934557063048683
3,20,c0,0.13200618934788125
3,20,s0,0.15900645413651476
3,20,e1,0.42138866719872303
3,20,c1,0.26160943574957474
3,20,s1,0.18638763935067473
4,20,e0,0.43735035913806863
4,20,c0,0.2929948490991428
4,20,s0,0.248973205554469
4,20,e1,0.43735035913806863
4,20,c1,0.2820744635547943
4,20,s1,0.1824760414629376
5,20,e0,0.46528332003192335
5,20,c0,0.20931746007619412
5,20,s0,0.1433600625855662
5,20,e1,0.6568236233040702
5,20,c1,0.693646541173831
5,20,s1,0.585370623899863
6,20,e0,0.5291300877893057
6,20,c0,0.4296075460313353
6,20,s0,0.2959123802073147
6,20,e1,0.9561053471667997
6,20,c1,0.9511101251471769
6,20,s1,0.9139448464697829
7,20,e0,0.9880287310454908
7,20,c0,0.9903067040671704
7,20,s0,0.97261881478584
7,20,e1,0.9960095770151636
7,20,c1,1.0
7,20,s1,0.9960884021122629
8,20,e0,0.5889864325618516
8,20,c0,0.5023332686458882
8,20,s0,0.2646195971054176
8,20,e1,0.9680766161213089
8,20,c1,0.9441510699003328
8,20,s1,0.9608840211226286
9,20,e0,0.6687948922585794
9,20,c0,0.7403662960018716
9,20,s0,0.39370232740074323
9,20,e1,0.9880287310454908
9,20,c1,0.9903067040671704
9,20,s1,0.9882652063367886
10,20,e0,1.0
10,20,c0,1.0
10,20,s0,0.9335028359084686
10,20,e1,0.9880287310454908
10,20,c1,0.9806134081343407
10,20,s1,0.9882652063367886
11,20,e0,0.7126895450917797
11,20,c0,0.7504687757797965
11,20,s0,0.3897907295130061
11,20,e1,0.9760574620909817
11,20,c1,0.9667289502584897
11,20,s1,0.9765304126735772
12,20,e0,0.9201915403032721
12,20,c0,0.880809005633996
12,20,s0,0.8435360844905144
12,20,e1,1.0
12,20,c1,1.0
12,20,s1,0.9960884021122629
13,20,e0,0.8683160415003991
13,20,c0,0.8821308299737763
13,20,s0,0.8278896929395658
13,20,e1,0.9760574620909817
13,20,c1,0.9598572267773428
13,20,s1,0.91785644435752
14,20,e0,1.0
14,20,c0,1.0
14,20,s0,0.9960884021122629
14,20,e1,0.9960095770151636
14,20,c1,0.9903067040671704
14,20,s1,0.9960884021122629
15,20,e0,0.9840383080606544
15,20,c0,0.9829242536316516
15,20,s0,0.9843536084490514
15,20,e1,0.9960095770151636
15,20,c1,0.9903067040671704
15,20,s1,0.9960884021122629
16,20,e0,1.0
16,20,c0,1.0
16,20,s0,1.0
16,20,e1,1.0
16,20,c1,1.0
16,20,s1,1.0
17,20,e0,0.9920191540303273
17,20,c0,1.0
17,20,s0,0.9647956190103657
17,20,e1,1.0
17,20,c1,1.0
17,20,s1,1.0
18,20,e0,0.9880287310454908
18,20,c0,0.9903067040671704
18,20,s0,0.9882652063367886
18,20,e1,0.9920191540303273
18,20,c1,0.9903067040671704
18,20,s1,0.9921768042245257
19,20,e0,1.0
19,20,c0,1.0
19,20,s0,1.0
19,20,e1,1.0
19,20,c1,1.0
19,20,s1,1.0
20,20,e0,0.7725458898643256
20,20,c0,0.7376660119528774
20,20,s0,0.8005085077254058
20,20,e1,0.9561053471667997
20,20,c1,0.9829242536316516
20,20,s1,0.9569724232348914
21,20,e0,1.0
21,20,c0,1.0
21,20,s0,1.0
21,20,e1,0.9960095770151636
21,20,c1,1.0
21,20,s1,0.9960884021122629
22,20,e0,1.0
22,20,c0,1.0
22,20,s0,1.0
22,20,e1,1.0
22,20,c1,1.0
22,20,s1,1.0
23,20,e0,0.9920191540303273
23,20,c0,0.9829242536316516
23,20,s0,0.8318012908273029
23,20,e1,1.0
23,20,c1,1.0
23,20,s1,1.0
24,20,e0,0.9920191540303273
24,20,c0,0.9903067040671704
24,20,s0,0.9921768042245257
24,20,e1,1.0
24,20,c1,1.0
24,20,s1,1.0
25,20,e0,1.0
25,20,c0,1.0
25,20,s0,1.0
25,20,e1,1.0
25,20,c1,1.0
25,20,s1,0.9843536084490514
26,20,e0,1.0
26,20,c0,1.0
26,20,s0,1.0
26,20,e1,1.0
26,20,c1,1.0
26,20,s1,1.0
27,20,e0,1.0
27,20,c0,1.0
27,20,s0,1.0
27,20,e1,1.0
27,20,c1,1.0
27,20,s1,1.0
28,20,e0,1.0
28,20,c0,1.0
28,20,s0,1.0
28,20,e1,1.0
28,20,c1,1.0
28,20,s1,0.9335028359084686
29,20,e0,1.0
29,20,c0,1.0
29,20,s0,0.9765304126735772
29,20,e1,1.0
29,20,c1,1.0
29,20,s1,1.0
30,20,e0,1.0
30,20,c0,1.0
30,20,s0,1.0
30,20,e1,1.0
30,20,c1,1.0
30,20,s1,1.0
31,20,e0,1.0
31,20,c0,1.0
31,20,s0,0.9960884021122629
31,20,e1,1.0
31,20,c1,1.0
31,20,s1,1.0
1,21,e0,0.37350359138068634
1,21,c0,0.07041505681762199
1,21,s0,0.12380207314688049
1,21,e1,0.349561053471668
1,21,c1,0.26464071181985055
1,21,s1,0.19812243301388616
2,21,e0,0.35355147645650437
2,21,c0,0.2773274274072815
2,21,s0,0.20985722667709758
2,21,e1,0.37350359138068634
2,21,c1,0.09094385060430182
2,21,s1,0.13944846469782907
3,21,e0,0.441340782122905
3,21,c0,0.07836980123386406
3,21,s0,0.14727166047330334
3,21,e1,0.3974461292897047
3,21,c1,0.1975886698023586
3,21,s1,0.1433600625855662
4,21,e0,0.4493216280925778
4,21,c0,0.1380229359146053
4,21,s0,0.1042440837081948
4,21,e1,0.4134078212290503
4,21,c1,0.16200660942096326
4,21,s1,0.15118325836104046
5,21,e0,0.5291300877893057
5,21,c0,0.37952265170008237
5,21,s0,0.2567964013299433
5,21,e1,0.43735035913806863
5,21,c1,0.3136866765275542
5,21,s1,0.13944846469782907
6,21,e0,0.5011971268954509
6,21,c0,0.40158649036657723
6,21,s0,0.248973205554469
6,21,e1,0.4692737430167598
6,21,c1,0.25821533236405725
6,21,s1,0.2411500097789947
7,21,e0,0.4932162809257781
7,21,c0,0.5047877239864246
7,21,s0,0.19421083512614903
7,21,e1,0.8762968874700718
7,21,c1,0.8482418296468809
7,21,s1,0.7848621161744572
8,21,e0,0.8124501197126895
8,21,c0,0.9268207658064643
8,21,s0,0.499315470369646
8,21,e1,0.9680766161213089
8,21,c1,0.9487727608949544
8,21,s1,0.9608840211226286
9,21,e0,0.5570630486831604
9,21,c0,0.6259509556372874
9,21,s0,0.32720516330921184
9,21,e1,0.9960095770151636
9,21,c1,1.0
9,21,s1,0.9921768042245257
10,21,e0,0.9880287310454908
10,21,c0,0.9806134081343407
10,21,s0,0.97261881478584
10,21,e1,0.9920191540303273
10,21,c1,0.9829242536316516
10,21,s1,0.94523762957168
11,21,e0,0.9441340782122905
11,21,c0,0.9357687460142902
11,21,s0,0.9569724232348914
11,21,e1,1.0
11,21,c1,1.0
11,21,s1,0.9843536084490514
12,21,e0,1.0
12,21,c0,1.0
12,21,s0,0.9413260316839429
12,21,e1,1.0
12,21,c1,1.0
12,21,s1,1.0
13,21,e0,0.9880287310454908
13,21,c0,0.9829242536316516
13,21,s0,0.9804420105613143
13,21,e1,1.0
13,21,c1,1.0
13,21,s1,1.0
14,21,e0,1.0
14,21,c0,1.0
14,21,s0,1.0
14,21,e1,1.0
14,21,c1,1.0
14,21,s1,0.9960884021122629
15,21,e0,1.0
15,21,c0,1.0
15,21,s0,1.0
15,21,e1,1.0
15,21,c1,1.0
15,21,s1,0.9960884021122629
16,21,e0,0.9960095770151636
16,21,c0,1.0
16,21,s0,0.97261881478584
16,21,e1,1.0
16,21,c1,1.0
16,21,s1,1.0
17,21,e0,0.9561053471667997
17,21,c0,0.9379264780854993
17,21,s0,0.8200664971640915
17,21,e1,1.0
17,21,c1,1.0
17,21,s1,1.0
18,21,e0,0.9680766161213089
18,21,c0,0.9503985196151451
18,21,s0,0.9139448464697829
18,21,e1,1.0
18,21,c1,1.0
18,21,s1,1.0
19,21,e0,0.9760574620909817
19,21,c0,0.9732309576988218
19,21,s0,0.9569724232348914
19,21,e1,0.9960095770151636
19,21,c1,1.0
19,21,s1,0.9960884021122629
20,21,e0,1.0
20,21,c0,1.0
20,21,s0,1.0
20,21,e1,0.9960095770151636
20,21,c1,1.0
20,21,s1,1.0
21,21,e0,1.0
21,21,c0,1.0
21,21,s0,1.0
21,21,e1,1.0
21,21,c1,1.0
21,21,s1,1.0
22,21,e0,1.0
22,21,c0,1.0
22,21,s0,1.0
22,21,e1,1.0
22,21,c1,1.0
22,21,s1,1.0
23,21,e0,1.0
23,21,c0,1.0
23,21,s0,1.0
23,21,e1,1.0
23,21,c1,1.0
23,21,s1,1.0
24,21,e0,1.0
24,21,c0,1.0
24,21,s0,1.0
24,21,e1,1.0
24,21,c1,1.0
24,21,s1,1.0
25,21,e0,1.0
25,21,c0,1.0
25,21,s0,1.0
25,21,e1,1.0
25,21,c1,1.0
25,21,s1,1.0
26,21,e0,1.0
26,21,c0,1.0
26,21,s0,1.0
26,21,e1,0.9680766161213089
26,21,c1,0.9598572267773428
26,21,s1,0.9687072168981029
27,21,e0,0.7326416600159616
27,21,c0,0.5496687558623945
27,21,s0,0.5697242323489146
27,21,e1,1.0
27,21,c1,1.0
27,21,s1,1.0
28,21,e0,1.0
28,21,c0,1.0
28,21,s0,1.0
28,21,e1,1.0
28,21,c1,1.0
28,21,s1,1.0
29,21,e0,1.0
29,21,c0,1.0
29,21,s0,0.9960884021122629
29,21,e1,0.9920191540303273
29,21,c1,0.9829242536316516
29,21,s1,0.9960884021122629
30,21,e0,1.0
30,21,c0,1.0
30,21,s0,0.9960884021122629
30,21,e1,1.0
30,21,c1,1.0
30,21,s1,1.0
31,21,e0,1.0
31,21,c0,1.0
31,21,s0,0.9491492274594172
31,21,e1,1.0
31,21,c1,1.0
31,21,s1,1.0
1,22,e0,0.37350359138068634
1,22,c0,0.11521432674641341
1,22,s0,0.13553686681009192
1,22,e1,0.3934557063048683
1,22,c1,0.393094174240107
1,22,s1,0.15900645413651476
2,22,e0,0.38148443735035914
2,22,c0,0.16173646622075016
2,22,s0,0.16291805202425189
2,22,e1,0.31763766959297685
2,22,c1,0.06427589026012788
2,22,s1,0.16291805202425189
3,22,e0,0.38148443735035914
3,22,c0,0.0312714602067372
3,22,s0,0.10815568159593193
3,22,e1,0.4333599361532322
3,22,c1,0.35370421817166575
3,22,s1,0.22550361822804615
4,22,e0,0.4333599361532322
4,22,c0,0.10425995077953759
4,22,s0,0.09642088793272051
4,22,e1,0.4014365522745411
4,22,c1,0.32772662554767207
4,22,s1,0.1707412477997262
5,22,e0,0.644852354349561
5,22,c0,0.7085271294671002
5,22,s0,0.32720516330921184
5,22,e1,0.5091779728651237
5,22,c1,0.2107719611554537
5,22,s1,0.221592020340309
6,22,e0,0.4972067039106145
6,22,c0,0.31275241482069094
6,22,s0,0.1550948562487776
6,22,e1,0.7525937749401437
6,22,c1,0.7547284863812599
6,22,s1,0.526696655583806
7,22,e0,0.6887470071827614
7,22,c0,0.7183408952759829
7,22,s0,0.5306082534715432
7,22,e1,0.9361532322426177
7,22,c1,0.9031828511127198
7,22,s1,0.9335028359084686
8,22,e0,0.573024740622506
8,22,c0,0.45700022542041574
8,22,s0,0.3506747506356347
8,22,e1,0.9441340782122905
8,22,c1,0.9399599079573114
8,22,s1,0.9491492274594172
9,22,e0,0.8284118116520351
9,22,c0,0.7980369494420505
9,22,s0,0.7418345394093487
9,22,e1,1.0
9,22,c1,1.0
9,22,s1,0.9687072168981029
10,22,e0,1.0
10,22,c0,1.0
10,22,s0,1.0
10,22,e1,0.960095770151636
10,22,c1,0.9302666120244818
10,22,s1,0.9413260316839429
11,22,e0,0.9760574620909817
11,22,c0,0.9667289502584897
11,22,s0,0.97261881478584
11,22,e1,0.9680766161213089
11,22,c1,0.9382343177989635
11,22,s1,0.9608840211226286
12,22,e0,1.0
12,22,c0,1.0
12,22,s0,0.9608840211226286
12,22,e1,0.9920191540303273
12,22,c1,0.9903067040671704
12,22,s1,0.9256796401329943
13,22,e0,1.0
13,22,c0,1.0
13,22,s0,0.9921768042245257
13,22,e1,0.9960095770151636
13,22,c1,0.9903067040671704
13,22,s1,0.9100332485820458
14,22,e0,1.0
14,22,c0,1.0
14,22,s0,0.9843536084490514
14,22,e1,1.0
14,22,c1,1.0
14,22,s1,0.9921768042245257
15,22,e0,0.8443735035913806
15,22,c0,0.8122432467799034
15,22,s0,0.6205750048894974
15,22,e1,1.0
15,22,c1,1.0
15,22,s1,1.0
16,22,e0,0.9401436552274541
16,22,c0,0.9359234723016526
16,22,s0,0.585370623899863
16,22,e1,1.0
16,22,c1,1.0
16,22,s1,1.0
17,22,e0,1.0
17,22,c0,1.0
17,22,s0,1.0
17,22,e1,1.0
17,22,c1,1.0
17,22,s1,1.0
18,22,e0,0.8962490023942538
18,22,c0,0.8896510404875357
18,22,s0,0.8826520633678858
18,22,e1,0.9960095770151636
18,22,c1,0.9903067040671704
18,22,s1,0.9960884021122629
19,22,e0,1.0
19,22,c0,1.0
19,22,s0,1.0
19,22,e1,1.0
19,22,c1,1.0
19,22,s1,1.0
20,22,e0,1.0
20,22,c0,1.0
20,22,s0,1.0
20,22,e1,1.0
20,22,c1,1.0
20,22,s1,1.0
21,22,e0,1.0
21,22,c0,1.0
21,22,s0,1.0
21,22,e1,1.0
21,22,c1,1.0
21,22,s1,1.0
22,22,e0,1.0
22,22,c0,1.0
22,22,s0,1.0
22,22,e1,1.0
22,22,c1,1.0
22,22,s1,1.0
23,22,e0,1.0
23,22,c0,1.0
23,22,s0,1.0
23,22,e1,1.0
23,22,c1,1.0
23,22,s1,1.0
24,22,e0,1.0
24,22,c0,1.0
24,22,s0,1.0
24,22,e1,1.0
24,22,c1,1.0
24,22,s1,1.0
25,22,e0,1.0
25,22,c0,1.0
25,22,s0,0.9765304126735772
25,22,e1,1.0
25,22,c1,1.0
25,22,s1,1.0
26,22,e0,1.0
26,22,c0,1.0
26,22,s0,1.0
26,22,e1,0.9561053471667997
26,22,c1,0.9460163589690097
26,22,s1,0.9530608253471543
27,22,e0,0.9640861931364725
27,22,c0,0.9658485072633031
27,22,s0,0.8591824760414629
27,22,e1,1.0
27,22,c1,1.0
27,22,s1,1.0
28,22,e0,1.0
28,22,c0,1.0
28,22,s0,0.9569724232348914
28,22,e1,1.0
28,22,c1,1.0
28,22,s1,0.9256796401329943
29,22,e0,1.0
29,22,c0,1.0
29,22,s0,0.9413260316839429
29,22,e1,1.0
29,22,c1,1.0
29,22,s1,1.0
30,22,e0,1.0
30,22,c0,1.0
30,22,s0,1.0
30,22,e1,1.0
30,22,c1,1.0
30,22,s1,1.0
31,22,e0,1.0
31,22,c0,1.0
31,22,s0,0.9530608253471543
31,22,e1,1.0
31,22,c1,1.0
31,22,s1,1.0
1,23,e0,0.2777334397446129
1,23,c0,0.2367249429062747
1,23,s0,0.10815568159593193
