generation,trial,epoch,propertyType,property
12,19,14,tA,22.144908768241294
12,19,15,tD,3.2360497150802985
12,19,15,tE,0.5137312536244281
12,19,15,tA,23.052314163534902
12,19,16,tD,3.1458130757091567
12,19,16,tE,0.4005103440140374
12,19,16,tA,21.84539812040748
12,19,17,tD,3.62403988459846
12,19,17,tE,0.5417537795729004
12,19,17,tA,22.679704215173842
12,19,18,tD,2.918382022238802
12,19,18,tE,0.4630951844737865
12,19,18,tA,23.547467317373957
12,19,19,tD,3.5890009809518233
12,19,19,tE,0.36006069189170375
12,19,19,tA,21.92757648130646
12,19,20,tD,3.1672297238837928
12,19,20,tE,0.395206882909406
12,19,20,tA,21.25126018136507
13,19,-1,e,0.4947326869464387
13,19,-1,c,0.20227920227920235
13,19,-1,s,0.9951171875
13,19,1,tD,24.412461683154106
13,19,1,tE,20.435613073408604
13,19,1,tA,195.82691795378923
13,19,2,tD,14.929248135536909
13,19,2,tE,11.252522150054574
13,19,2,tA,129.5302783511579
13,19,3,tD,9.819978967308998
13,19,3,tE,6.228965990245342
13,19,3,tA,91.92336727306247
13,19,4,tD,6.366405928274617
13,19,4,tE,3.3580067967996
13,19,4,tA,60.936767202802
13,19,5,tD,4.53882545279339
13,19,5,tE,1.6933857006952167
13,19,5,tA,46.31381800654344
13,19,6,tD,3.542302312795073
13,19,6,tE,0.9399500179570168
13,19,6,tA,27.251305464305915
13,19,7,tD,3.1826265153940767
13,19,7,tE,0.849134428310208
13,19,7,tA,26.02918390184641
13,19,8,tD,3.142015687539242
13,19,8,tE,0.9122228292981163
13,19,8,tA,23.878950271231588
13,19,9,tD,3.074041323212441
13,19,9,tE,0.7018520039855503
13,19,9,tA,25.138073342561256
13,19,10,tD,3.2313754551578313
13,19,10,tE,0.6281699287937954
13,19,10,tA,22.66305598343024
13,19,11,tD,3.255285384017043
13,19,11,tE,0.7197488780366257
13,19,11,tA,22.731975537957624
13,19,12,tD,3.057666962617077
13,19,12,tE,0.8708233389770612
13,19,12,tA,26.449977364158258
13,19,13,tD,3.10765510040801
13,19,13,tE,0.6012892131693661
13,19,13,tA,24.656791774672456
13,19,14,tD,3.180301056767348
13,19,14,tE,0.651051449647639
13,19,14,tA,24.277710448077414
13,19,15,tD,2.9960300832462963
13,19,15,tE,0.5203651997144334
13,19,15,tA,22.932060439459747
13,19,16,tD,3.128693414386362
13,19,16,tE,0.5275567702046828
13,19,16,tA,21.864055011072196
13,19,17,tD,2.882932770473417
13,19,17,tE,0.4087581380154006
13,19,17,tA,24.44219690913451
13,19,18,tD,3.514545143902069
13,19,18,tE,0.47748086421051994
13,19,18,tA,23.111669649137184
13,19,19,tD,2.672654028661782
13,19,19,tE,0.43942889172467403
13,19,19,tA,21.13588197855279
13,19,20,tD,3.053556991100777
13,19,20,tE,0.6468077471217839
13,19,20,tA,25.51681972091319
14,19,-1,e,0.4947326869464387
14,19,-1,c,0.20227920227920235
14,19,-1,s,0.9970703125
14,19,1,tD,24.7618188560009
14,19,1,tE,21.021733209490776
14,19,1,tA,202.2886220663786
14,19,2,tD,14.16373472288251
14,19,2,tE,10.342679554596543
14,19,2,tA,125.34119973704219
14,19,3,tD,9.526663572527468
14,19,3,tE,6.413030622527003
14,19,3,tA,88.48718143068254
14,19,4,tD,7.799062688834965
14,19,4,tE,3.897816483397037
14,19,4,tA,62.77213102718815
14,19,5,tD,4.77808987069875
14,19,5,tE,2.8608150775544345
14,19,5,tA,45.98676655464806
14,19,6,tD,3.3904626546427608
14,19,6,tE,1.2541668841149658
14,19,6,tA,31.60794745781459
14,19,7,tD,3.4544899573083967
14,19,7,tE,0.7426118599250913
14,19,7,tA,25.31025558395777
14,19,8,tD,3.1249673997517675
14,19,8,tE,0.8305571975652128
14,19,8,tA,24.09661356516881
14,19,9,tD,3.1254719753051177
14,19,9,tE,0.7245722920633852
14,19,9,tA,25.12612005288247
14,19,10,tD,3.0875083941500634
14,19,10,tE,0.7215691652381793
14,19,10,tA,22.620869321835926
14,19,11,tD,3.3126909457496367
14,19,11,tE,0.6938853476895019
14,19,11,tA,25.439178436470684
14,19,12,tD,3.160117371357046
14,19,12,tE,0.4855340719805099
14,19,12,tA,23.180810026504332
14,19,13,tD,3.076532336184755
14,19,13,tE,0.5199173112632707
14,19,13,tA,23.072341909864917
14,19,14,tD,2.8909807176096365
14,19,14,tE,0.5645341909257695
14,19,14,tA,22.888447859993903
14,19,15,tD,3.16003237105906
14,19,15,tE,0.49519052280811593
14,19,15,tA,23.356481676280964
14,19,16,tD,3.0511131950770505
14,19,16,tE,0.5176421328797005
14,19,16,tA,22.364782256132457
14,19,17,tD,2.8265954825328663
14,19,17,tE,0.4996483062277548
14,19,17,tA,22.26524089515442
14,19,18,tD,2.777340449159965
14,19,18,tE,0.5436910233693197
14,19,18,tA,22.493446172913536
14,19,19,tD,3.0151586235733703
14,19,19,tE,0.5655737976776436
14,19,19,tA,21.667324208654463
14,19,20,tD,3.3443860232364386
14,19,20,tE,0.629523063020315
14,19,20,tA,24.859932323350222
15,19,-1,e,0.4927589865048232
15,19,-1,c,0.20227920227920235
15,19,-1,s,0.9814453125
15,19,1,tD,23.84091281890869
15,19,1,tE,21.024649053812027
15,19,1,tA,198.12036292254925
15,19,2,tD,13.667800202965736
15,19,2,tE,10.339193180203438
15,19,2,tA,124.49610826931894
15,19,3,tD,8.187806864269078
15,19,3,tE,5.80502139730379
15,19,3,tA,78.96287276176736
15,19,4,tD,5.255281683057547
15,19,4,tE,2.6439350424334407
15,19,4,tA,43.29236943181604
15,19,5,tD,3.6090447332244366
15,19,5,tE,1.8631221617106348
15,19,5,tA,27.191109380568378
15,19,6,tD,3.6953796755115036
15,19,6,tE,1.5542372814379632
15,19,6,tA,25.675756789802108
15,19,7,tD,3.6343518725479953
15,19,7,tE,1.3701453399844468
15,19,7,tA,25.630957394023426
15,19,8,tD,3.349510223750258
15,19,8,tE,1.4373823661589995
15,19,8,tA,26.803652298869565
15,19,9,tD,3.3800148551235907
15,19,9,tE,0.9939476415747777
15,19,9,tA,22.935140822606627
15,19,10,tD,3.01445676619187
15,19,10,tE,1.0755630645144265
15,19,10,tA,23.433230373513652
15,19,11,tD,3.2246312191709876
15,19,11,tE,1.2551085402083118
15,19,11,tA,25.242507568531437
15,19,12,tD,3.4148260603978997
15,19,12,tE,0.9524751610297244
15,19,12,tA,23.41063283084077
15,19,13,tD,3.033041045680875
15,19,13,tE,1.0812322909769136
15,19,13,tA,23.61065642669564
15,19,14,tD,3.4333185118157417
15,19,14,tE,0.9720212885586079
15,19,14,tA,21.9181987074262
15,19,15,tD,3.0272782253450714
15,19,15,tE,1.2337969472282566
15,19,15,tA,26.410451541247312
15,19,16,tD,3.265239850850776
15,19,16,tE,1.06865347494022
15,19,16,tA,23.141886823999812
15,19,17,tD,3.1377194792730734
15,19,17,tE,0.9426414112676866
15,19,17,tA,23.96846301545156
15,19,18,tD,3.6934547100099735
15,19,18,tE,1.0280447498516878
15,19,18,tA,26.573083713825326
15,19,19,tD,3.3087217126158066
15,19,19,tE,1.02269850045559
15,19,19,tA,24.20992634103459
15,19,20,tD,3.422597493598005
15,19,20,tE,1.1235034288692987
15,19,20,tA,22.56021745709586
16,19,-1,e,0.4878247354007845
16,19,-1,c,0.20227920227920235
16,19,-1,s,0.9130859375
16,19,1,tD,23.207812152802944
16,19,1,tE,19.728684697300196
16,19,1,tA,196.037834957242
16,19,2,tD,14.149374719709158
16,19,2,tE,10.716246591880918
16,19,2,tA,121.14740167371929
16,19,3,tD,9.697581985034049
16,19,3,tE,7.415468334686011
16,19,3,tA,92.94641285762191
16,19,4,tD,7.608065087115392
16,19,4,tE,5.183072722749785
16,19,4,tA,79.07689947728068
16,19,5,tD,5.687929186038673
16,19,5,tE,3.3348533986136317
16,19,5,tA,56.6040844200179
16,19,6,tD,4.859815958421677
16,19,6,tE,2.537243903730996
16,19,6,tA,46.27609898871742
16,19,7,tD,3.9510145823005587
16,19,7,tE,1.5690910799894482
16,19,7,tA,35.219993144331966
16,19,8,tD,4.121119431452826
16,19,8,tE,1.2095969672664069
16,19,8,tA,26.374349337886088
16,19,9,tD,3.6259103681659326
16,19,9,tE,1.1728206186089665
16,19,9,tA,23.046538741269615
16,19,10,tD,3.710044296924025
16,19,10,tE,1.1198647856217576
16,19,10,tA,23.54913714900613
16,19,11,tD,3.7250929763540626
16,19,11,tE,1.2107814773917198
16,19,11,tA,23.495111302123405
16,19,12,tD,3.5717298173112795
16,19,12,tE,1.17741537647089
16,19,12,tA,23.28413413069211
16,19,13,tD,3.317059723427519
16,19,13,tE,1.27090633159969
16,19,13,tA,24.355799032200594
16,19,14,tD,3.1099396982463077
16,19,14,tE,1.149383220501477
16,19,14,tA,23.323487948975526
16,19,15,tD,3.565456213487778
16,19,15,tE,1.067556461377535
16,19,15,tA,22.203139338904293
16,19,16,tD,3.5730296341353096
16,19,16,tE,1.1290088293026201
16,19,16,tA,21.414064607204637
16,19,17,tD,3.389260241179727
16,19,17,tE,1.1709058523993008
16,19,17,tA,24.37600124232995
16,19,18,tD,3.4890539300395176
16,19,18,tE,1.148983331208001
16,19,18,tA,21.473816428158898
16,19,19,tD,3.3859576935647056
16,19,19,tE,1.2257761043001665
16,19,19,tA,24.93678120773984
16,19,20,tD,3.6838135891011916
16,19,20,tE,0.9987842285481747
16,19,20,tA,23.783898992696777
17,19,-1,e,0.48979843584239996
17,19,-1,c,-0.025641025641025664
17,19,-1,s,0.8984375
17,19,1,tD,24.440418764948845
17,19,1,tE,20.633082911372185
17,19,1,tA,199.9856909364462
17,19,2,tD,16.38836033642292
17,19,2,tE,12.037028029561043
17,19,2,tA,143.96482736989856
17,19,3,tD,10.555559813976288
17,19,3,tE,6.215689900331199
17,19,3,tA,90.84686400555074
17,19,4,tD,5.7403255614917725
17,19,4,tE,2.9755529002286494
17,19,4,tA,54.33414754550904
17,19,5,tD,4.600799553561956
17,19,5,tE,1.8342281365767121
17,19,5,tA,38.81335331615992
17,19,6,tD,3.3480597774032503
17,19,6,tE,1.2613277344498783
17,19,6,tA,28.125281955348328
17,19,7,tD,3.4309418199118227
17,19,7,tE,1.164011672954075
17,19,7,tA,26.542890151264146
17,19,8,tD,3.514898424502462
17,19,8,tE,1.0743373866425827
17,19,8,tA,24.573581437463872
17,19,9,tD,3.488757964456454
17,19,9,tE,0.9756161297555082
17,19,9,tA,23.944726948509924
17,19,10,tD,3.649317132658325
17,19,10,tE,0.9469802660751157
17,19,10,tA,23.786600689112674
17,19,11,tD,3.369997147237882
17,19,11,tE,0.8975091244792566
17,19,11,tA,24.779702185303904
17,19,12,tD,3.142005995148793
17,19,12,tE,0.8046677940292284
17,19,12,tA,23.732848235988058
17,19,13,tD,3.218455314869061
17,19,13,tE,0.926443844102323
17,19,13,tA,24.545429257617798
17,19,14,tD,3.4080835852073506
17,19,14,tE,0.9791364346747287
17,19,14,tA,23.5401048988424
17,19,15,tD,3.139250601409003
17,19,15,tE,0.8464292786084116
17,19,15,tA,23.7479988001287
17,19,16,tD,3.328975718584843
17,19,16,tE,0.738153376209084
17,19,16,tA,23.30779197445372
17,19,17,tD,3.12023612880148
17,19,17,tE,0.7469300054654013
17,19,17,tA,23.67693666293053
17,19,18,tD,3.2177950388286263
17,19,18,tE,0.6910567444283515
17,19,18,tA,23.51232675241772
17,19,19,tD,2.939952762564644
17,19,19,tE,0.6035580806492362
17,19,19,tA,22.986269411398098
17,19,20,tD,3.29884292348288
17,19,20,tE,0.7510631591721904
17,19,20,tA,23.52284991153283
18,19,-1,e,0.4947326869464387
18,19,-1,c,0.08831908831908827
18,19,-1,s,0.953125
18,19,1,tD,23.82880173623562
18,19,1,tE,21.214184261858463
18,19,1,tA,198.44430447369814
18,19,2,tD,16.006404250860214
18,19,2,tE,12.04835020378232
18,19,2,tA,145.09001079201698
18,19,3,tD,9.094196317251772
18,19,3,tE,5.868494821712375
18,19,3,tA,85.09933988656849
18,19,4,tD,5.830612699501216
18,19,4,tE,3.1759236925281584
18,19,4,tA,55.32015158236027
18,19,5,tD,4.997626309748739
18,19,5,tE,2.379548978526145
18,19,5,tA,45.031935912324116
18,19,6,tD,4.488193067256361
18,19,6,tE,1.6613791034324095
18,19,6,tA,37.133510096464306
18,19,7,tD,3.563184682978317
18,19,7,tE,1.2601130735129118
18,19,7,tA,25.595333659206517
18,19,8,tD,3.665918876999058
18,19,8,tE,1.0241346845868975
18,19,8,tA,24.15595615498023
18,19,9,tD,3.55231101840036
18,19,9,tE,1.0408118714112788
18,19,9,tA,24.28512610925827
18,19,10,tD,2.9643445370020345
18,19,10,tE,0.8756319474196061
18,19,10,tA,24.08037877327297
18,19,11,tD,3.4583356207585894
18,19,11,tE,1.3637804755708203
18,19,11,tA,24.983257346757455
18,19,12,tD,3.5868801129836356
18,19,12,tE,0.8263709427556023
18,19,12,tA,23.033583931188332
18,19,13,tD,3.762688462709775
18,19,13,tE,1.2566769021796063
18,19,13,tA,24.807373399613425
18,19,14,tD,3.1254725953913294
18,19,14,tE,0.9078200390795246
18,19,14,tA,24.147805678192526
18,19,15,tD,3.609689652614179
18,19,15,tE,0.776453468890395
18,19,15,tA,22.082050570708816
18,19,16,tD,3.1694047291530296
18,19,16,tE,1.0198259868775494
18,19,16,tA,23.92087754016393
18,19,17,tD,3.436579123866977
18,19,17,tE,0.8796933485427871
18,19,17,tA,23.277642799483147
18,19,18,tD,3.4770311844768003
18,19,18,tE,0.9509518820268568
18,19,18,tA,23.900290482022683
18,19,19,tD,3.231142386328429
18,19,19,tE,0.8643262974801473
18,19,19,tA,23.348733550083125
18,19,20,tD,3.2358609390066704
18,19,20,tE,0.8292009536526166
18,19,20,tA,21.814779420077684
19,19,-1,e,0.4947326869464387
19,19,-1,c,0.08831908831908827
19,19,-1,s,0.9775390625
19,19,1,tD,23.754293359816074
19,19,1,tE,20.55677680671215
19,19,1,tA,199.55124321579933
19,19,2,tD,15.268018536269665
19,19,2,tE,10.802933521568775
19,19,2,tA,130.58782462589443
19,19,3,tD,9.494139193557203
19,19,3,tE,5.895178361795843
19,19,3,tA,79.61430818680674
19,19,4,tD,5.530345950741321
19,19,4,tE,2.925408188253641
19,19,4,tA,47.482071745209396
19,19,5,tD,3.4218609678791836
19,19,5,tE,1.2601490230299532
19,19,5,tA,28.31836919579655
19,19,6,tD,3.498397985706106
19,19,6,tE,1.195857455022633
19,19,6,tA,25.15273652668111
19,19,7,tD,3.278622943442315
19,19,7,tE,0.8713010530918837
19,19,7,tA,24.411169348284602
19,19,8,tD,3.7038148171268404
19,19,8,tE,1.200270437519066
19,19,8,tA,23.683263168903068
19,19,9,tD,3.227017535478808
19,19,9,tE,1.1878154174191877
19,19,9,tA,24.74826530617429
19,19,10,tD,3.302710255025886
19,19,10,tE,0.6968228073674254
19,19,10,tA,24.047098827781156
19,19,11,tD,3.4891047332785092
19,19,11,tE,0.8673522622557357
19,19,11,tA,25.44045381047181
19,19,12,tD,3.4825374144129455
19,19,12,tE,0.8009516340389382
19,19,12,tA,25.3312522903434
19,19,13,tD,3.2574394977418706
19,19,13,tE,0.7802382486406714
19,19,13,tA,27.706440974608995
19,19,14,tD,3.4033173699572217
19,19,14,tE,0.5351172933296766
19,19,14,tA,23.780989337072242
19,19,15,tD,3.3787350233178586
19,19,15,tE,0.45040146860992536
19,19,15,tA,21.233161451178603
19,19,16,tD,3.4834476228570566
19,19,16,tE,0.9105450487695634
19,19,16,tA,28.217042449396104
19,19,17,tD,2.96159665932646
19,19,17,tE,0.6448153554665623
19,19,17,tA,25.838767805311363
19,19,18,tD,3.3544555727858096
19,19,18,tE,0.8778587342530955
19,19,18,tA,26.947328378038947
19,19,19,tD,3.454449977609329
19,19,19,tE,0.7324569847405655
19,19,19,tA,26.27962260018103
19,19,20,tD,3.3263996032765135
19,19,20,tE,0.694741866653203
19,19,20,tA,27.92228410995449
20,19,-1,e,0.45920607899736016
20,19,-1,c,0.20227920227920235
20,19,-1,s,0.8876953125
20,19,1,tD,23.898564651608467
20,19,1,tE,21.205703012645245
20,19,1,tA,199.76350344717503
20,19,2,tD,15.186938807368279
20,19,2,tE,10.822954064235091
20,19,2,tA,128.57417609728873
20,19,3,tD,10.744268884882331
20,19,3,tE,6.121390062384307
20,19,3,tA,83.22224716749042
20,19,4,tD,7.219005944672972
20,19,4,tE,3.44085832266137
20,19,4,tA,55.019359942059964
20,19,5,tD,4.944174167700112
20,19,5,tE,1.995137551566586
20,19,5,tA,27.541095815657172
20,19,6,tD,4.543322058627382
20,19,6,tE,1.8052104187663645
20,19,6,tA,25.302609337260947
20,19,7,tD,4.522433370235376
20,19,7,tE,1.8202928425744176
20,19,7,tA,23.666799168335274
20,19,8,tD,4.53458001697436
20,19,8,tE,1.703915681107901
20,19,8,tA,23.215428169292863
20,19,9,tD,4.44102837619721
20,19,9,tE,1.6247141583589837
20,19,9,tA,22.538071005255915
20,19,10,tD,4.3003215190256014
20,19,10,tE,1.5653909505344927
20,19,10,tA,23.90178610989824
20,19,11,tD,4.190681613108609
20,19,11,tE,1.4933436040300876
20,19,11,tA,22.138007325178478
20,19,12,tD,4.285269223735668
20,19,12,tE,1.4258811867330223
20,19,12,tA,23.075357895810157
20,19,13,tD,4.471728160278872
20,19,13,tE,1.2842066396260634
20,19,13,tA,22.31651548622176
20,19,14,tD,4.298034817809821
20,19,14,tE,1.4178737241309136
20,19,14,tA,23.638665667444002
20,19,15,tD,4.293110441067256
20,19,15,tE,1.2569757520686835
20,19,15,tA,24.00758017017506
20,19,16,tD,3.8420635503716767
20,19,16,tE,1.1606432038533967
20,19,16,tA,22.847272264014464
20,19,17,tD,4.286059968173504
20,19,17,tE,1.281739026249852
20,19,17,tA,22.55305186069745
20,19,18,tD,4.233283265668433
20,19,18,tE,1.120527011458762
20,19,18,tA,22.041092897212366
20,19,19,tD,4.052789667213801
20,19,19,tE,1.1524710051016882
20,19,19,tA,20.880569654575083
20,19,20,tD,4.148733500216622
20,19,20,tE,1.3291496106539853
20,19,20,tA,20.389259557443438
21,19,-1,e,0.49374583672563094
21,19,-1,c,0.08831908831908827
21,19,-1,s,0.8544921875
21,19,1,tD,24.22685568034649
21,19,1,tE,21.196739464998245
21,19,1,tA,200.16359046846628
21,19,2,tD,15.059214867651463
21,19,2,tE,11.249429067596793
21,19,2,tA,131.11615484207869
21,19,3,tD,10.565422549843788
21,19,3,tE,7.387670846655965
21,19,3,tA,89.45512763690203
21,19,4,tD,7.1474142405204475
21,19,4,tE,3.8528840676881373
21,19,4,tA,62.466294679557905
21,19,5,tD,4.4929463644512
21,19,5,tE,2.0430524044204503
21,19,5,tA,33.14152232022025
21,19,6,tD,3.54844565235544
21,19,6,tE,1.6295581490267068
21,19,6,tA,26.144571901415475
21,19,7,tD,3.8916038648458198
21,19,7,tE,1.679937504697591
21,19,7,tA,26.06238796922844
21,19,8,tD,4.126160626416095
21,19,8,tE,1.4936718300450593
21,19,8,tA,25.09539706452051
21,19,9,tD,3.830359132378362
21,19,9,tE,1.3416450634249486
21,19,9,tA,22.496536644001026
21,19,10,tD,3.6615405714837834
21,19,10,tE,1.3744750779005699
21,19,10,tA,24.942297757283086
21,19,11,tD,3.577137521933764
21,19,11,tE,1.2235051828320138
21,19,11,tA,23.322556470520794
21,19,12,tD,3.9322429257445037
21,19,12,tE,1.2475993631524034
21,19,12,tA,25.6384215131402
21,19,13,tD,3.723011642083293
21,19,13,tE,1.3924539354629815
21,19,13,tA,25.213968350028154
21,19,14,tD,3.4339958369964734
21,19,14,tE,1.2080053794779815
21,19,14,tA,23.669075963582145
21,19,15,tD,3.6338216714793816
21,19,15,tE,0.9931630591163412
21,19,15,tA,24.0406761856284
21,19,16,tD,3.412653517210856
21,19,16,tE,1.0081622299039736
21,19,16,tA,23.104607108281925
21,19,17,tD,3.5161323150387034
21,19,17,tE,1.0465425484726438
21,19,17,tA,23.802399481646717
21,19,18,tD,3.47903449437581
21,19,18,tE,0.9147997843101621
21,19,18,tA,24.052808456268394
21,19,19,tD,3.6426512875477783
21,19,19,tE,1.3048845850862563
21,19,19,tA,25.245315751235466
21,19,20,tD,3.6194887193560135
21,19,20,tE,0.9101847177662421
21,19,20,tA,22.675271447980776
22,19,-1,e,0.4947326869464387
22,19,-1,c,0.20227920227920235
22,19,-1,s,0.935546875
22,19,1,tD,24.694727540016174
22,19,1,tE,20.193246439099312
22,19,1,tA,198.11421356350183
22,19,2,tD,15.266765939071774
22,19,2,tE,10.416532102972269
22,19,2,tA,138.9115507248789
22,19,3,tD,9.933476649224758
22,19,3,tE,6.252851177472621
22,19,3,tA,96.26741098705679
22,19,4,tD,6.998881991952658
22,19,4,tE,3.687400382012129
22,19,4,tA,71.03400247916579
22,19,5,tD,5.251899927388877
22,19,5,tE,1.988325702259317
22,19,5,tA,49.11664577689953
22,19,6,tD,3.881298308027908
22,19,6,tE,1.1448664744384587
22,19,6,tA,31.109805961837992
22,19,7,tD,3.610880129272118
22,19,7,tE,0.929201657185331
22,19,7,tA,25.449847784009762
22,19,8,tD,3.4602395379915833
22,19,8,tE,0.9451827616430819
22,19,8,tA,24.174873734998982
22,19,9,tD,3.7908747565816157
22,19,9,tE,1.1268979561282322
22,19,9,tA,24.657765303272754
22,19,10,tD,3.2610433149384335
22,19,10,tE,1.003812585142441
22,19,10,tA,25.07975163863739
22,19,11,tD,3.5077340098796412
22,19,11,tE,0.9892243252834305
22,19,11,tA,22.62700286571635
22,19,12,tD,3.0930397532647476
22,19,12,tE,0.9119807229144499
22,19,12,tA,23.117449733952526
22,19,13,tD,3.552428946713917
22,19,13,tE,1.0016031878767535
22,19,13,tA,23.233549284690525
22,19,14,tD,3.3767670354573056
22,19,14,tE,0.7853216126095504
22,19,14,tA,22.58881567750359
22,19,15,tD,3.5114083419321105
22,19,15,tE,0.9366541356430389
22,19,15,tA,22.71942059218418
22,19,16,tD,3.3920195064274594
22,19,16,tE,0.7274546237313189
22,19,16,tA,21.21021613845369
22,19,17,tD,3.2980149161303416
22,19,17,tE,0.9597546231816523
22,19,17,tA,23.469692369777476
22,19,18,tD,3.353969287883956
22,19,18,tE,0.7734228430781513
22,19,18,tA,21.222743738937424
22,19,19,tD,3.2042878040811047
22,19,19,tE,0.8326695543946698
22,19,19,tA,20.765900055601378
22,19,20,tD,3.610247693839483
22,19,20,tE,0.9396016199025325
22,19,20,tA,20.6862841489492
23,19,-1,e,0.4947326869464387
23,19,-1,c,0.20227920227920235
23,19,-1,s,0.982421875
23,19,1,tD,24.239853531122208
23,19,1,tE,21.422059468925
23,19,1,tA,202.89002168178558
23,19,2,tD,14.177335105836391
23,19,2,tE,9.30465517938137
23,19,2,tA,119.94710640329868
23,19,3,tD,8.36167536303401
23,19,3,tE,4.323266637977213
23,19,3,tA,71.59212771290913
23,19,4,tD,5.600437788292766
23,19,4,tE,2.4552714400924742
23,19,4,tA,51.936491097090766
23,19,5,tD,4.1793479095213115
23,19,5,tE,1.1701291434001178
23,19,5,tA,34.770147105678916
23,19,6,tD,3.1168808767106384
23,19,6,tE,0.6999306322541088
23,19,6,tA,24.572413093294017
23,19,7,tD,2.9061839825008065
23,19,7,tE,0.8334170101443306
23,19,7,tA,24.237128011824097
23,19,8,tD,2.972416261502076
23,19,8,tE,0.622732253279537
23,19,8,tA,24.23121727211401
23,19,9,tD,3.3005331363528967
23,19,9,tE,0.6700927864876576
23,19,9,tA,22.16040548554156
23,19,10,tD,3.2082226738566533
23,19,10,tE,0.5976414564065635
23,19,10,tA,22.841629450791515
23,19,11,tD,2.998484202544205
23,19,11,tE,0.6278878550510854
23,19,11,tA,21.986098349967506
23,19,12,tD,3.225750787416473
23,19,12,tE,1.0305253852857277
23,19,12,tA,28.057827905809972
23,19,13,tD,3.1383926204871386
23,19,13,tE,0.42662663816008717
23,19,13,tA,23.116269360034494
23,19,14,tD,3.214553971076384
23,19,14,tE,0.43466872960561886
23,19,14,tA,22.440490381035488
23,19,15,tD,2.8529062363668345
23,19,15,tE,0.55830004386371
23,19,15,tA,23.083931752189528
23,19,16,tD,2.888326746178791
23,19,16,tE,0.43355561391217634
23,19,16,tA,21.329170187818818
23,19,17,tD,3.0713076273095794
23,19,17,tE,0.5581926408340223
23,19,17,tA,21.96410082100192
23,19,18,tD,3.101510995213175
23,19,18,tE,0.5185314004775137
23,19,18,tA,20.93545197059575
23,19,19,tD,3.0675322369788773
23,19,19,tE,0.7959845727309585
23,19,19,tA,23.24237426331092
23,19,20,tD,2.9671410537557676
23,19,20,tE,0.7047722429852001
23,19,20,tA,20.44241890012927
24,19,-1,e,0.4947326869464387
24,19,-1,c,0.08831908831908827
24,19,-1,s,0.9736328125
24,19,1,tD,23.993676096200943
24,19,1,tE,19.505325984209776
24,19,1,tA,195.81484351307154
24,19,2,tD,16.276375737041235
24,19,2,tE,11.411825079470873
24,19,2,tA,138.09059321321547
24,19,3,tD,9.261031154543161
24,19,3,tE,6.27957812231034
24,19,3,tA,85.56349281966686
24,19,4,tD,6.120576248504221
24,19,4,tE,3.342372960411012
24,19,4,tA,51.230225584004074
24,19,5,tD,4.503883974277414
24,19,5,tE,1.864040220854804
24,19,5,tA,30.59999696770683
24,19,6,tD,3.72444204823114
24,19,6,tE,1.492307264590636
24,19,6,tA,24.52292626828421
24,19,7,tD,3.9276278561446816
24,19,7,tE,1.5849223844707012
24,19,7,tA,23.597596045641694
24,19,8,tD,3.7451759052928537
24,19,8,tE,1.9574811658822
24,19,8,tA,31.371798045001924
24,19,9,tD,3.799913978087716
24,19,9,tE,1.9229412110289559
24,19,9,tA,25.575275622832123
24,19,10,tD,4.052251752815209
24,19,10,tE,1.169036895094905
24,19,10,tA,25.6266680478293
24,19,11,tD,3.760266857163515
24,19,11,tE,1.54984168097144
24,19,11,tA,26.93644488073187
24,19,12,tD,3.4725969167775474
24,19,12,tE,1.9850711874532863
24,19,12,tA,30.354883915177197
24,19,13,tD,3.903885725158034
24,19,13,tE,0.9111059520218987
24,19,13,tA,22.877793512117933
24,19,14,tD,3.4451430759509094
24,19,14,tE,1.6117334551818203
24,19,14,tA,32.135916648228886
24,19,15,tD,3.664837484015152
24,19,15,tE,2.0390645564184524
24,19,15,tA,34.95387991995085
24,19,16,tD,3.5186224112985656
24,19,16,tE,2.303073293939633
24,19,16,tA,36.92481429837062
24,19,17,tD,3.7288769559236243
24,19,17,tE,1.675418143899151
24,19,17,tA,32.621848607901484
24,19,18,tD,3.6467823399580084
24,19,18,tE,2.6277964022156084
24,19,18,tA,41.58259320171783
24,19,19,tD,3.756899409228936
24,19,19,tE,1.9515140182920732
24,19,19,tA,37.76289615329006
24,19,20,tD,3.683298912132159
24,19,20,tE,0.9988326167094783
24,19,20,tA,28.602380217111204
25,19,-1,e,0.4680877309846298
25,19,-1,c,0.08831908831908827
25,19,-1,s,0.88671875
25,19,1,tD,24.182165697216988
25,19,1,tE,21.430395871400833
25,19,1,tA,200.70658709853888
25,19,2,tD,16.40965159609914
25,19,2,tE,11.752931863069534
25,19,2,tA,131.37300172448158
25,19,3,tD,9.158061327412724
25,19,3,tE,6.141350852325559
25,19,3,tA,83.63868639525026
25,19,4,tD,7.116662776796147
25,19,4,tE,3.5649058264680207
25,19,4,tA,60.24920284352265
25,19,5,tD,5.1742055378854275
25,19,5,tE,3.0330712411087006
25,19,5,tA,47.489748395979404
25,19,6,tD,5.193685312289745
25,19,6,tE,1.9011130866128951
25,19,6,tA,37.916890907334164
25,19,7,tD,4.450047043384984
25,19,7,tE,1.5471761570079252
25,19,7,tA,24.697778574423864
25,19,8,tD,4.213289191655349
25,19,8,tE,1.32815141644096
25,19,8,tA,24.001032678992487
25,19,9,tD,3.999408107949421
25,19,9,tE,1.1919647307367995
25,19,9,tA,23.363455008366145
25,19,10,tD,3.9976323673618026
